#development stage,seedling,,,,,,,
#ecotype,Columbia,,,,,,,
#age,10 (day),,,,,,,
#compound,,,auxin and brassinazole,auxin,auxin and brassinazole,auxin and brassinazole,auxin,auxin
Gene ID,Gene Name,DesignElementAccession,GSM325130,GSM325126,GSM325131,GSM325129,GSM325127,GSM325128
AT1G02280,TOC33,264121_at,10.00320291,9.824459741,9.914496795,10.04151291,9.759270911,9.84360343
AT1G02300,CATHB1,259441_at,7.879796496,8.108536468,7.960544023,7.777991681,7.965955795,8.010045764
AT1G02305,CATHB2,259416_at,10.6884174,10.71573308,10.58502808,10.84008084,10.71383823,10.72983737
AT1G02310,MAN1,259442_at,4.356701859,4.246962411,4.338803892,4.325192414,4.182264415,4.400257187
AT1G02320,,259413_at,3.20424079,3.198024994,3.354024049,3.176411453,3.117181941,3.195202466
AT1G02330,,259415_at,8.106695299,7.970455288,8.156946978,8.201594063,7.999758548,8.013675896
AT1G02340,HFR1,259417_at,7.424110701,7.970820217,7.459909806,7.534310101,8.085114594,7.886485914
AT1G02360,,259443_at,6.597854614,6.818640452,6.709739067,6.740491307,6.987389407,6.831068987
AT1G02370,,259444_at,6.769805015,6.775758679,6.725266587,6.864436355,6.857016943,6.818549184
AT1G02390,GPAT2,259418_at,5.504217151,5.552426826,5.579122806,5.552426826,5.680515605,5.59084022
AT1G02400,GA2OX6,259445_at,7.066955061,7.108585541,7.06921966,6.917023104,6.96981706,7.288817494
AT1G02410,COX11,259446_at,8.754702705,8.695712607,8.86089818,8.703497211,8.718591058,8.60857743
AT1G02420,,259414_at,5.448198605,5.661999672,5.530526467,5.621956958,5.620013951,5.795010236
AT1G02450,NIMIN-1,260904_at,5.038378733,4.74648358,5.281226924,5.189116775,4.756297851,4.856162349
AT1G02460,,260903_at,5.861102223,5.785459681,6.043968925,5.782429759,5.997355888,5.943478454
AT1G02470,,260933_at,5.575217993,5.330992601,5.569139312,5.541716741,5.408061074,4.92750254
AT1G02475,,260916_at,9.582110956,9.553075373,9.438162189,9.549956306,9.571732117,9.584816627
AT1G02490,,260911_at,3.816990067,3.637147201,3.875908152,3.706698749,3.652926519,3.753930093
AT1G02500,SAM1,260913_at,11.91677859,11.83297419,12.05558155,11.90810137,11.72348567,11.77418204
AT1G02540,,260906_at,3.544307064,3.596010954,3.529307096,3.400708308,3.704536147,3.64734693
AT1G02550,,260931_at,4.66080353,4.728414382,4.717370055,4.632630014,4.660207204,4.793544994
AT1G02560,CLPP5,260912_at,11.27427256,11.24263062,11.40174918,11.1687441,11.29582956,11.09798636
AT1G02575,,260907_at,4.512724792,4.372874161,4.748799241,4.203999061,4.428576673,4.543988792
AT1G02580,MEA,260908_at,5.009151712,5.069661895,5.086841444,4.978853483,4.953103505,5.176159771
AT1G02620,,260930_at,5.93453019,5.856717056,5.745683402,5.531434049,5.817623363,5.741479799
AT1G02640,BXL2,260914_at,9.849168505,10.04039409,9.868313302,9.851168582,9.979250724,10.10542209
AT1G02660,,260915_at,8.068525807,8.380481552,8.036145865,8.121200037,8.276878895,8.341581853
AT1G02670,,260909_at,4.91883658,5.031976633,5.424985241,5.137957556,5.054475544,5.051852197
AT1G02680,TAF13,260929_at,7.467566425,7.490326084,7.518371268,7.561233358,7.605211296,7.473746031
