#ecotype,Col-0,,,,,,,
#development stage,seedling,,,,,,,
#organism part,whole organism,,,,,,,
#compound,,,salicylic acid,none,salicylic acid,salicylic acid,none,none
Gene ID,Gene Name,DesignElementAccession,GSM566478,GSM566473,GSM566476,GSM566477,GSM566474,GSM566475
AT1G02150,,264177_at,10.80274766,11.00024895,10.3698948,10.49136656,10.43104434,11.04387062
AT1G02160,,264173_at,10.28161907,10.29537131,10.03940728,10.14256763,10.39107112,10.2197714
AT1G02170,AMC1,264178_at,10.39126006,9.667510098,10.35540763,10.3088857,9.924590455,9.626921754
AT1G02180,,264179_at,7.759810483,8.107959423,7.433889518,7.542984213,8.249527111,8.050376693
AT1G02190,,264180_at,4.879080061,4.899106238,5.010381521,4.919011197,4.740188008,5.249527955
AT1G02205,CER1,264146_at,7.422676916,7.341423551,7.439968828,7.301823239,7.083268707,7.376986135
AT1G02205,CER1,264147_at,6.126877556,5.94933857,6.236819372,6.053289653,4.731920507,6.083294385
AT1G02220,NAC003,264148_at,8.593828244,5.890749994,8.862227978,8.855152055,5.304270598,6.137951611
AT1G02250,NAC005,264149_at,4.363466939,4.142503345,4.643923323,4.415810321,4.355841255,4.130158745
AT1G02260,,264170_at,9.314513758,8.893457271,9.424114159,9.362818921,8.973176284,8.864135399
AT1G02270,,264123_at,9.244126263,9.03506623,9.183311258,9.17408331,8.852917198,9.024439992
AT1G02280,TOC33,264121_at,10.94584725,11.44253301,10.60617857,10.78478092,11.18355623,11.53793813
AT1G02300,CATHB1,259441_at,7.730252767,7.832657985,8.182209415,7.522253629,7.587503783,7.840081414
AT1G02305,CATHB2,259416_at,11.06131992,11.444748,11.00635228,11.17574021,10.93358447,11.37661663
AT1G02310,MAN1,259442_at,6.217332151,5.591702092,6.081013539,6.242093647,5.820610782,5.743656027
AT1G02320,,259413_at,3.517298463,3.387695109,3.314698535,3.376772696,3.490986456,3.29770969
AT1G02330,,259415_at,7.837068036,8.022562321,7.830025725,7.845629898,8.072669145,8.011959308
AT1G02340,HFR1,259417_at,7.294532757,7.03773025,7.296666644,7.387172602,7.206629125,7.499918226
AT1G02360,,259443_at,10.73026596,10.44082463,10.27816821,10.62313263,9.9597404,10.49835251
AT1G02370,,259444_at,7.400679416,7.850073476,7.718860729,7.727128741,8.029622932,7.887423488
AT1G02390,GPAT2,259418_at,6.269099539,6.054191412,6.481419999,6.307417895,5.835876048,6.210444981
AT1G02400,GA2OX6,259445_at,8.353238575,8.119247155,8.572876664,8.525341311,8.280820033,8.460273833
AT1G02410,COX11,259446_at,9.207091105,8.867347476,9.23664451,9.208446748,8.568510197,9.010187248
AT1G02420,,259414_at,7.063036572,6.981743438,7.005547243,7.113703029,6.646554476,6.929358616
AT1G02450,NIMIN-1,260904_at,10.40884904,5.123420761,10.48293855,10.42216093,5.276157989,4.952704853
AT1G02460,,260903_at,6.530968564,6.363439682,6.184818488,6.330348449,6.522482992,6.514325144
AT1G02470,,260933_at,7.711571133,6.603546392,7.246237477,7.014881466,6.538593651,6.108103029
AT1G02475,,260916_at,11.36676794,11.13894825,11.18560067,11.14303099,10.8447805,10.92812039
AT1G02490,,260911_at,5.049354759,4.867831387,4.930381663,5.127123253,5.090686833,5.105387732
AT1G02500,SAM1,260913_at,13.09197901,12.88055102,12.9575745,12.98667698,12.15368763,12.93280786
AT1G02540,,260906_at,4.275421156,3.977480327,3.9210926,4.001103563,4.099340284,4.106606121
AT1G02550,,260931_at,6.518748631,6.046330425,5.931309382,6.029222216,6.085642076,5.935630907
AT1G02560,CLPP5,260912_at,12.18105691,12.1898573,12.03884794,12.03798867,11.34098975,12.33698707
AT1G02575,,260907_at,5.857137967,5.852356645,5.345683616,5.41107674,6.54128257,5.942189599
AT1G02580,MEA,260908_at,6.472517496,5.658694773,6.51748673,6.272062214,5.647206419,5.229015762
AT1G02620,,260930_at,6.431682375,6.118277881,6.203917054,6.254996085,6.250588602,6.400225824
AT1G02640,BXL2,260914_at,8.373689299,9.680056299,8.005535092,8.208642618,9.458232212,9.554614448
AT1G02660,,260915_at,7.875860938,7.804813391,7.841973453,7.632244135,7.731474351,7.649974118
AT1G02670,,260909_at,5.592560325,4.994928979,5.318710446,5.123675043,5.381155383,5.343566169
AT1G02680,TAF13,260929_at,7.837977345,8.051402444,7.98069816,8.120076409,8.270942992,8.187745777
AT1G02690,IMPA-6,260910_at,7.713472159,7.903914801,7.591813118,7.568390182,8.278118252,7.61636118
