#age,3(day),,,,,,,
#ecotype,Col-0,,,,,,,
#dose,10  micromolar,,,,,,,
#compound,,,DMSO,indole-3-butyric acid,indole-3-butyric acid,DMSO,DMSO,indole-3-butyric acid
Gene ID,Gene Name,DesignElementAccession,GSM1436785,GSM1436787,GSM1436783,GSM1436781,GSM1436789,GSM1436791
AT1G26270,PI4KG5,245821_at,7.643120741,8.030744887,8.003658341,7.669013858,7.503556273,7.860461534
AT1G26290,,245871_at,2.527983374,2.253045525,2.550396265,2.635694668,2.338119685,2.247816338
AT1G26300,,245870_at,6.700773096,6.233289151,6.271887759,6.983994479,6.901497587,6.588196175
AT1G26300,,245872_at,6.324061927,6.254026812,6.003599754,6.373480733,6.199549555,5.860602606
AT1G26310,CAL,245819_at,2.580794685,2.561559036,2.706372429,2.518171794,2.914166192,2.826287823
AT1G26320,,245820_at,4.253198037,4.116000621,4.20768466,4.045937608,4.355990088,4.095620636
AT1G26330,,245869_at,4.558122357,4.369563393,4.381931735,4.420212259,4.522197541,4.259047607
AT1G26340,CB5-A,261011_at,7.553023642,7.456185083,7.30499563,7.612635856,7.666879349,7.16292729
AT1G26350,,261010_at,2.611989744,2.352939404,2.473445857,2.305317268,2.53989671,2.309082951
AT1G26355,SP1L1,261009_at,3.640404873,3.147137857,3.650516763,3.283504959,3.349264733,3.207422479
AT1G26370,RID1,261008_at,6.938813467,6.75858254,6.741722742,6.694177117,6.92317701,6.837546034
AT1G26380,FOX1,261021_at,2.465732421,2.305636003,2.497442652,2.481221381,2.533151683,2.315427991
AT1G26390,FOX2,261020_at,2.155730964,2.512411649,2.423564915,2.224638861,2.132125518,2.187751741
AT1G26400,FOX3,261007_at,2.035179973,1.903248633,2.397258393,2.009150282,2.072099075,2.01219523
AT1G26410,FOX4,261006_at,2.35003165,2.311965307,2.317456454,2.271176574,2.324157623,2.287007968
AT1G26420,FOX5,261005_at,2.328683545,1.980539414,2.07415861,2.184342911,2.382184647,2.264382332
AT1G26440,UPS5,261013_at,6.081954481,6.407711263,6.543421315,6.21020471,6.496209758,6.605138521
AT1G26450,,261004_at,6.601620788,6.806623373,6.837741021,6.814525568,6.757832091,6.876642502
AT1G26460,,261014_at,8.400338803,8.210167634,8.389716718,8.288588051,8.341839442,8.189970687
AT1G26470,,261019_at,9.139192908,9.155971925,9.068032255,9.280300793,9.240168149,9.047968789
AT1G26480,GRF12,261015_at,2.306525419,2.33939115,2.326613883,2.63148818,2.318407646,2.401087947
AT1G26500,,261003_at,3.745170988,3.318926035,3.32112442,3.448575949,3.420767609,3.018462499
AT1G26520,,261002_at,5.451919157,5.365503374,5.241915653,5.463512782,5.586275677,5.197431444
AT1G26530,,261001_at,3.358755409,3.436280242,3.791803566,3.528058102,3.277877507,3.228449254
AT1G26540,DUF3,261000_at,3.145066529,3.232419176,2.914693049,3.118324967,2.806667441,2.538005812
AT1G26550,,261018_at,10.03983121,10.0492748,10.07190925,10.07915747,9.951947694,10.21417075
AT1G26560,BGLU40,261016_at,2.916466372,3.208467025,3.085068755,2.617702999,3.033048974,2.866846934
AT1G26580,,260999_at,6.863314396,7.022741894,6.938287686,6.754522916,6.785513154,7.009573269
AT1G26590,,260998_at,3.280957101,3.277642648,3.007773,3.527213114,3.423809154,3.374211574
AT1G26600,CLE9,261012_at,2.557166048,2.365382019,2.496880791,2.481209585,2.632292498,2.244766105
AT1G26610,,260997_at,3.169161694,2.88212906,2.965972937,3.000710291,2.960464708,3.08087007
AT1G26620,,261028_at,4.742022959,4.984704793,5.040516059,5.012554042,4.888445165,4.991660792
AT1G26630,ELF5A-2,261270_at,12.35951004,12.22963023,12.35142105,12.40808022,12.31787192,12.40721478
AT1G26640,,261258_at,8.376665057,8.043170242,8.175023274,8.382055561,8.501438278,8.186754775
AT1G26650,,261273_at,7.09210979,7.216742211,7.065910495,6.902421595,6.827132516,6.940337531
AT1G26660,,261259_at,5.793476167,5.74474435,5.876248175,5.855078525,5.863786558,5.403342226
AT1G26665,,261272_at,7.568895607,7.462129753,7.799885275,7.587851669,7.545245703,7.842910647
AT1G26670,VTI12,261276_at,7.800070851,7.966131113,8.133506692,7.988439928,7.932519242,8.196405809
AT1G26680,,261260_at,3.347491674,3.636891804,3.092909295,3.190552475,3.187418722,3.371938197
AT1G26690,,261269_at,7.260712658,7.095226078,7.231687235,7.400038807,7.329230574,7.17567578
AT1G26700,MLO14,261275_at,5.18535316,5.039967168,5.638202646,5.116660439,4.961026502,5.064916503
AT1G26710,,261264_at,2.179113818,2.335944809,2.005046479,2.265453611,2.310039787,2.00931103
AT1G26730,PHO1-H7,261261_at,3.675939156,3.175001388,3.466542556,3.361423395,3.639356784,3.631055464
AT1G26740,,261268_at,8.437561592,8.39876596,8.281685693,8.609769317,8.456198973,8.032489905
AT1G26750,,261267_at,8.780154343,8.661145254,8.628093141,8.927219342,8.878904429,8.562002395
AT1G26760,ATXR1,261262_at,4.21926078,4.487562833,3.994309155,3.983566524,4.066124613,4.094606556
AT1G26770,ATEXPA10,261266_at,4.481491892,6.061323397,6.217835907,4.494289283,4.718294654,5.797776141
AT1G26780,MYB117,261274_at,2.261275252,2.041545099,2.489390923,1.990003293,2.162063352,2.158607634
AT1G26790,,261263_at,1.940172692,2.378554647,1.864239518,1.968552393,1.955116486,1.966025616
AT1G26795,,261271_at,2.513955373,2.452715628,2.293309936,2.324847339,2.462100627,2.402922104
AT1G26800,,261265_at,3.558935883,3.715799375,3.586476624,3.393969503,3.483189022,4.099376174
AT1G26820,RNS3,263689_at,8.474545141,8.432877896,8.40645966,8.721422126,8.815761138,8.508687168
AT1G26830,CUL3A,263685_at,7.753792058,7.871139146,7.800741276,7.736092065,7.717832416,7.748894557
AT1G26840,ORC6,263681_at,7.842569643,7.626315437,7.728017531,7.991802027,8.033538544,7.556155727
AT1G26850,,263692_at,10.31560123,10.25788085,10.35244929,10.21436814,10.37227277,10.2063541
AT1G26870,FEZ,263683_at,3.690708665,3.636458154,4.226309184,3.968770914,3.632295284,3.601282255
AT1G26880,RPL34A,263691_at,12.01094199,11.80865862,11.91708446,12.04567204,12.01045616,11.72205101
AT1G26900,PCMP-E54,263684_at,5.609074308,5.874039058,5.678726498,5.477120444,5.524673554,5.722413545
AT1G26910,RPL10B,263686_at,9.989844101,9.722058231,9.638220443,10.00807775,10.0577657,9.611563363
AT1G26920,,263688_at,8.022109468,7.476531165,7.615798754,7.956794323,7.93567724,7.582131225
AT1G26930,,263680_at,6.909715515,7.173461854,7.178614354,6.80457911,6.769349948,7.023044806
AT1G26940,CYP23,263687_at,6.622935894,6.366203697,6.504835328,6.671537681,6.564193604,6.253277114
AT1G26960,ATHB-23,263690_at,6.44621921,6.078176672,6.267876881,6.690893174,6.163624936,6.352753055
AT1G26970,PBL4,265003_at,6.160421813,6.098857748,6.046425601,6.295040506,6.068112358,5.969936184
AT1G27000,,264984_at,9.377779345,9.446511532,9.526074686,9.37807985,9.397699173,9.757527406
AT1G27030,,264987_at,8.365543418,8.503154909,8.305001199,8.468147099,8.349889656,8.66066616
AT1G27040,NPF4.5,264973_at,3.533502961,3.358336838,3.479733926,3.263960028,3.61901609,3.160454464
AT1G27050,ATHB54,264974_at,6.210503548,6.082891802,6.165396603,6.489603682,6.566339447,6.002221811
AT1G27060,,257406_at,4.313005774,4.847561884,4.347701078,4.682646796,4.960888972,4.434370924
AT1G27070,,264975_at,5.132798727,5.23336776,4.798155347,5.128800383,5.192432418,4.948006581
AT1G27080,NPF2.12,264976_at,4.407116324,4.03738078,4.059908148,4.075520238,4.800633382,4.112798253
AT1G27090,,264977_at,9.26440727,9.130426555,9.17953201,9.252165064,9.393302669,9.177801394
AT1G27100,,257407_at,5.114184579,5.370359538,5.286784813,5.21342877,5.380250576,5.447526144
AT1G27120,GALT4,264978_at,5.731587568,5.313053386,5.555148178,5.961235383,5.760716302,5.355843978
AT1G27130,GSTU13,264986_at,9.08842552,9.050831793,9.130121967,9.102663388,9.168264116,8.980965431
AT1G27140,GSTU14,264988_at,8.279664807,6.501028992,5.957097942,8.305934913,8.54927726,6.264700635
AT1G27150,,264985_at,6.253325413,7.329084887,7.276002146,6.453302428,6.20456561,7.421590718
AT1G27160,,264981_at,2.490261559,2.724245427,2.420856649,2.490261559,2.411343667,2.498308527
AT1G27190,,264980_at,7.864597404,7.59545559,7.614207261,7.529313256,7.720989291,7.622465005
AT1G27200,,264989_at,5.935043169,6.023528161,6.040765052,5.846585333,5.762852969,6.087088212
AT1G27210,TOR1L4,264990_at,6.449655937,6.021095227,6.122022148,6.281937479,6.462767497,6.283700377
AT1G27220,,264982_at,2.482640188,2.242382964,2.307453221,2.241480451,2.264055947,2.635908002
AT1G27240,,264983_at,3.484988015,3.366729265,3.541581555,3.407079205,3.53104373,3.434797288
AT1G27290,,264445_at,6.941146121,7.306605769,7.292271654,6.806469207,7.096362278,7.558816713
AT1G27300,,264447_at,7.122107428,7.488154593,7.321744329,7.416189304,7.328926713,7.394975496
AT1G27310,NTF2A,264446_at,9.460106214,9.373986726,9.432432686,9.649192396,9.57102662,9.325402519
AT1G27320,AHK3,264448_at,5.444851397,5.765012089,5.797153871,5.298097804,5.275006498,6.042687106
AT1G27340,FBX6,264440_at,7.800030588,7.795493243,7.837795407,7.615370123,7.833186462,7.904806035
AT1G27360,SPL11,264444_at,4.484257955,4.56478372,4.825326495,4.556372238,4.623339621,4.204647874
AT1G27370,SPL10,264489_at,3.966576028,4.228238781,4.133256365,4.298274192,3.977795556,4.037309906
AT1G27380,RIC2,264495_at,4.808639502,4.725357084,4.788207945,5.090214174,4.901516383,5.057212582
AT1G27385,,264443_at,5.484140278,5.444780717,5.482225709,5.692403449,5.478305615,5.471695409
AT1G27390,TOM20-2,264490_at,8.518038832,8.390981308,8.409744373,8.670354114,8.617926571,8.264756641
AT1G27400,RPL17A,264438_at,11.56794503,11.40788485,11.45246877,11.67524416,11.65862678,11.30308238
AT1G27410,,264491_at,4.241218105,4.092482643,4.554808248,4.161161084,4.432056418,4.378021445
AT1G27430,,264492_at,6.363918632,6.016060806,6.253661999,6.252852532,6.436385002,5.876673039
AT1G27435,,264441_at,9.763438638,9.66747432,9.740669891,9.784674296,9.889988374,9.436030735
AT1G27440,IRX10,264493_at,5.689454386,5.831621308,5.898350198,5.840124338,5.805997732,6.053499533
AT1G27450,APT1,264439_at,10.24100933,10.23353904,10.22509164,10.4103357,10.45438502,10.29320855
AT1G27460,NPGR1,264449_at,6.37898509,6.047269874,6.013604392,6.379961045,6.323903932,5.902491798
AT1G27461,,264494_at,2.151871736,2.472552204,2.340519043,2.119371152,2.230577353,2.250627313
AT1G27480,LCAT1,264442_at,2.399898244,2.357345068,2.478744378,2.225396954,2.300542257,2.333901366
AT1G27510,EX2,264437_at,5.437048914,5.397908538,5.469778288,5.153361014,5.598956423,5.496070028
AT1G27520,MNS5,262299_at,6.62416889,6.782254201,6.67620164,6.557938508,6.674417344,6.591109238
AT1G27530,,262298_at,9.923139088,10.06511858,10.15237897,10.06273805,9.943152034,10.09047624
AT1G27550,,262320_at,2.182625903,2.174076588,2.244437466,2.138802947,2.142633058,2.139830117
AT1G27570,,262321_at,2.605653337,2.321567375,2.522504209,2.483763305,2.533265196,2.65956568
AT1G27595,,262292_at,5.504689327,5.881476075,5.566444961,5.667010084,5.510136823,5.37259143
AT1G27600,IRX9H,262297_at,7.655791741,7.471122018,7.495344652,7.569404777,7.746804659,7.47449224
AT1G27610,,262294_at,2.168952002,2.091941432,2.367285631,2.339309418,2.123373343,2.261566402
AT1G27620,,262318_at,4.56003628,4.722110165,4.838986422,4.550773559,4.554829584,4.671454261
AT1G27630,CYCT1-3,262296_at,6.456503992,6.60387995,6.693505768,6.669791687,6.879841961,6.737235548
AT1G27640,,262293_at,3.552028447,3.141627903,3.525532957,3.18575171,3.613826991,3.455383779
AT1G27650,U2AF35A,262295_at,7.05268998,6.951515808,7.257025363,7.191511885,7.077638313,7.124481526
AT1G27670,,261641_at,3.514044483,3.791164985,3.865339048,3.502732407,3.691000826,4.173898704
AT1G27680,APL2,261642_at,5.282756816,5.436554374,4.955976723,5.343033585,5.432455237,4.978637493
AT1G27690,,261646_at,4.839351459,4.672748104,5.00290675,4.813049793,4.829456019,4.709681552
AT1G27700,,261649_at,7.269988026,6.993144724,7.171547706,7.256856083,7.393533179,6.949261265
AT1G27720,TAF4,261643_at,3.141515893,2.825221577,2.935303647,3.04429659,2.876877918,3.038891421
AT1G27730,ZAT10,261648_at,3.760543588,4.295759358,4.226563767,3.874454493,3.768387005,3.772938514
AT1G27740,BHLH54,261647_at,6.350370283,7.657805917,7.569206493,6.776246994,6.400200695,7.616372719
AT1G27760,SAT32,261651_at,7.819447411,7.884114707,7.971851706,7.741926693,7.552424896,8.230239668
AT1G27770,ACA1,261650_at,8.479138197,8.49937649,8.560618039,8.274144809,8.480057292,8.403369573
AT1G27820,CAF1-3,257482_x_at,3.053737793,2.675691455,2.925733393,2.739534184,2.845048617,2.735416858
AT1G27850,,245763_at,6.863191166,6.568631655,6.589784059,6.81167329,6.757124977,6.652738473
AT1G27870,,257455_s_at,2.588281467,2.214612152,2.713654297,2.545649953,2.697386947,2.578263581
AT1G27880,RECQL5,245762_at,5.608985919,5.4885542,5.358286797,5.66657967,5.432455237,5.283192234
AT1G27900,,259597_at,7.181638972,7.19127138,7.216841769,6.963409212,7.065250558,7.020301666
AT1G27910,PUB45,259605_at,4.203591636,4.557655832,4.863753717,4.078489179,3.91763338,4.586518154
AT1G27920,MAP65-8,259606_at,4.489331146,5.208867454,5.128546891,4.781923398,4.744521684,5.175345424
AT1G27930,,259588_at,8.4551854,8.25214445,8.265696752,8.450542297,8.607240828,8.169869485
AT1G27940,ABCB13,259607_at,2.040657495,1.938220927,2.184041057,2.087007169,2.504826704,1.980649398
AT1G27950,LTPG1,259592_at,7.217108214,6.962839459,6.86848119,7.291442655,7.352830219,6.689677055
AT1G27960,ECT9,259608_at,5.123276067,5.303037783,5.011430633,5.147215365,4.985601045,5.541900964
AT1G27970,NTF2B,259593_at,10.28982073,10.09964333,10.16599238,10.34785831,10.46515338,10.23973524
AT1G27980,DPL1,259598_at,6.994979078,7.142805692,7.123361561,6.920271174,6.998771062,7.098390569
AT1G27990,,259578_at,2.638500932,2.420067473,2.740112898,2.47075578,2.845900106,2.568540606
AT1G28010,ABCB14,259579_at,2.721944691,2.305685101,2.477017056,2.467564708,2.580313707,2.769731421
AT1G28030,,259580_at,2.777492567,2.719710368,2.715937379,2.838698649,2.608769804,2.769731421
AT1G28040,ATL20,259581_at,2.638500932,2.593955717,2.901886842,2.664181823,2.846703225,2.339481536
AT1G28050,COL15,259595_at,5.634382772,5.487622398,5.454282337,5.661602811,5.413733309,5.549589586
AT1G28060,RDM16,259582_at,7.159855445,7.075240655,7.123361561,7.107132232,7.236484895,6.860921693
AT1G28070,,259583_at,6.666207467,6.132344335,6.352769522,6.755911791,6.630925855,6.219235982
AT1G28080,,259584_at,3.959167344,3.846019463,3.834011703,3.865151939,4.028707355,3.818175537
AT1G28090,,259585_at,5.502449957,5.352392876,5.236620823,5.456511352,5.775925574,5.465154462
AT1G28100,,259586_at,5.462626028,5.574199168,5.555443045,5.587021684,5.453204557,5.609556168
AT1G28110,SCPL45,259599_at,7.528957752,7.937603066,7.963060426,7.645230798,7.623499618,7.907208981
AT1G28120,,259587_at,8.456086952,8.530797126,8.676522955,8.450557877,8.523647802,8.589307815
AT1G28130,GH3.17,259596_at,7.58847646,7.774303155,7.724410765,7.676834047,7.657498251,7.866482831
AT1G28135,,259589_at,1.881457054,1.515828459,1.934866066,1.758486053,1.859150313,1.808022059
AT1G28140,,259594_at,5.397644681,5.432286359,5.522994033,5.544032405,5.674582744,5.43113206
AT1G28150,,259591_at,5.276906356,5.601994585,5.490706834,5.53575492,5.409928703,5.408313004
AT1G28160,ERF087,259590_at,2.972811426,2.826581617,3.107037844,2.807744353,2.818692485,2.1322723
AT1G28170,SOT7,245663_at,2.794661043,2.346524815,2.245944158,3.064820115,2.726257584,2.468633308
AT1G28190,,245662_at,2.739943462,2.535258683,2.706683509,2.834583348,3.033048974,2.70890126
AT1G28200,FIP1,245667_at,7.76028864,7.607841094,7.725583586,7.916375476,7.915253164,7.917394091
AT1G28210,ATJ1,245670_at,6.093730988,6.130935809,6.073254111,6.145858832,5.939873005,5.884431607
AT1G28220,PUP3,245661_at,4.04390826,3.592281137,3.838343407,3.808912171,4.023510024,3.332906331
AT1G28230,PUP1,245671_at,3.845331732,3.367839304,3.799903044,3.463759609,3.455970075,3.497323361
AT1G28240,,245660_at,6.901580857,6.581132705,6.674175477,6.706400178,6.539217753,6.320551956
AT1G28250,,245665_at,6.788170111,6.462732206,6.517557498,7.019940521,6.973393887,6.590902282
AT1G28260,SMG7L,245659_at,3.209334688,3.49911523,3.446255996,3.042807,3.368832553,3.396567395
AT1G28270,RALFL4,245658_at,2.566173338,2.593144356,2.260766934,2.634964931,2.912651737,2.42522793
AT1G28280,VQ4,245666_at,6.937570132,7.032519064,7.000334724,7.025031931,7.08974747,6.97254981
AT1G28290,AGP31,245688_at,11.31740302,11.13527334,11.08498326,11.39910611,11.34783557,10.96478064
AT1G28300,LEC2,245669_at,2.07944684,2.305685101,2.468131142,2.090344882,2.246181468,2.127622897
AT1G28320,DEG15,245687_at,5.754038272,5.784413008,5.828143803,5.749607472,5.825248157,5.775831979
AT1G28327,,245664_at,1.924917433,1.975481216,1.91964819,1.805294405,1.858331321,1.993886691
AT1G28330,DRM1,245668_at,3.497074912,3.932008911,4.283486123,3.744002952,4.090811653,4.80649402
AT1G28340,AtRLP4,261469_at,7.565748642,7.571093792,7.439510003,7.443872622,7.607608588,7.542908201
AT1G28360,ERF12,261496_at,2.638746199,3.002663975,2.534652031,2.629561668,2.887585001,2.730492642
AT1G28370,ERF11,261470_at,3.795033836,5.580540472,5.04648676,3.489885735,3.761084568,4.622985293
AT1G28375,,261442_at,2.36856085,2.243996435,2.245944158,2.248766554,1.996844025,2.14468197
AT1G28380,NSL1,261445_at,4.663654442,4.876880248,4.589106637,4.641994222,4.583471695,4.862460221
AT1G28390,,261501_at,6.561498483,6.115472309,6.092060041,6.277634674,6.310736664,5.918829195
AT1G28395,,261439_at,8.566978917,8.168325998,8.303252426,8.484727716,8.542579673,7.972845144
AT1G28400,,261500_at,7.951636985,9.360356409,9.200343353,8.161483755,7.977411718,10.0258877
AT1G28410,,261495_at,7.027712274,6.822694071,6.722802902,7.183858312,7.082366308,6.77101165
AT1G28420,RLT1,261494_at,5.635199226,5.712133555,5.374881012,5.425198806,5.60165889,5.345536597
AT1G28430,CYP705A24,261499_at,2.188697112,2.176147394,1.934765828,2.09419781,2.286937125,1.975446886
AT1G28440,HSL1,261498_at,6.732421764,6.776772525,6.855145204,6.79300665,6.805289169,6.800413709
AT1G28460,AGL59,261497_x_at,3.337136206,3.431246897,3.47335703,3.119478108,3.211017831,3.120424708
AT1G28470,NAC010,261441_at,4.260278295,4.769196252,4.676376191,4.367138649,4.33613419,4.922276485
AT1G28480,GRXC9,261443_at,5.091309229,5.827702481,5.711849172,4.94198222,4.880599264,5.88140215
AT1G28490,SYP61,261444_at,7.611566165,7.682699025,7.318447058,7.605332801,7.478386195,7.265180666
AT1G28510,,261440_at,8.458157488,8.21294619,8.44450843,8.542233074,8.54799621,8.409007694
AT1G28520,VOZ1,261467_at,4.006282501,4.34228382,4.254001631,3.824504945,4.138806426,4.431189687
AT1G28530,,262738_at,5.445664685,5.671949081,5.615097458,5.485462172,5.432455237,5.17675346
AT1G28540,,262747_at,6.296867527,6.353645825,6.428449719,6.495236857,6.50801486,6.436907158
AT1G28550,RABA1I,262742_at,2.309937297,2.162108216,2.282706767,2.29013749,2.282486071,2.236756624
AT1G28560,SRD2,262737_at,4.068011271,4.020594499,4.040679444,3.901362007,3.727950393,3.630617914
AT1G28570,,262736_at,4.494249943,4.420435438,4.410366247,4.46778082,4.535688771,4.460915187
AT1G28580,,262749_at,7.555154439,7.889205611,7.892505716,7.607848352,7.588511263,8.016724099
AT1G28590,,262740_at,2.111412308,2.224998109,2.417583631,2.32217356,2.370521869,2.01368169
AT1G28600,,262745_at,4.513358452,4.344874808,4.422936829,3.947777497,4.368197787,4.478199855
AT1G28610,,262748_at,2.755390846,2.565783124,2.694565497,2.40685133,2.477147256,2.301493888
AT1G28630,,262735_at,2.376763958,2.350623368,2.590906576,2.45035733,2.914166192,2.38629687
AT1G28640,,262734_at,2.716830273,2.369695669,2.538130995,2.651916951,2.60698853,2.558024355
AT1G28650,,262739_at,1.907340169,2.127384872,1.951447855,2.122333933,2.191532748,1.878176066
AT1G28680,,262744_at,8.691175032,9.079518118,9.120846672,8.699156892,8.651355161,9.153814824
AT1G28690,PCMP-E34,262763_at,2.192422763,2.029548801,2.138313675,2.087844279,2.13365711,1.871649882
AT1G28710,,262750_at,4.159094388,4.198671684,4.460438447,4.417992744,4.277299539,4.21088361
AT1G28760,,262741_at,5.03329553,5.005711726,4.904927771,4.94898121,5.034134565,4.930397166
AT1G28960,ATNUDT15,262746_at,6.258324741,6.099276676,6.233057843,6.220499116,6.137653351,6.182611076
AT1G29020,,262743_at,6.136852174,5.495743865,5.640734838,5.571420704,6.139835114,5.351194341
AT1G29040,,260871_at,7.350628935,6.937725003,7.087755488,7.381123762,7.478876945,7.070305477
AT1G29050,TBL38,260840_at,7.778689719,7.408201403,7.277656883,7.847387837,7.791459613,7.215416785
AT1G29060,,260843_at,5.298826874,5.198591765,5.000883637,5.771755853,5.538431377,5.24146242
AT1G29070,RPL34,260898_at,7.19283732,7.349821513,7.384936519,7.285419133,7.383446722,7.088628086
AT1G29080,,260891_at,2.644470931,2.645009911,2.642607412,2.898855427,2.667215088,2.37343982
AT1G29090,,260890_at,2.502829191,2.186255014,2.441451902,2.523943411,2.551348357,2.362886475
AT1G29110,,260892_at,3.098744596,2.964321588,3.353491572,2.968308902,2.930915719,2.756695094
AT1G29120,,260889_at,5.946323274,6.225478693,6.373288496,5.964892187,6.056271599,6.161276112
AT1G29140,,260888_at,2.193565714,2.203585359,2.242495799,2.248730623,2.179674521,2.428263894
AT1G29150,RPN6,260842_at,10.21411364,10.35486867,10.19882514,10.24757096,10.27157322,10.27135347
AT1G29160,DOF1.5,260887_at,6.73696687,6.572040007,6.782532448,6.888788778,6.916872526,6.824233088
AT1G29195,,260841_at,6.535735917,6.94983442,6.838267982,6.687674353,6.758234641,7.108216624
AT1G29200,,260886_at,4.268689653,4.120700904,4.14888706,4.005600822,4.018980794,4.245013351
AT1G29220,,260894_at,6.578489481,6.53753334,6.546359956,6.720048873,6.555401092,6.546494897
AT1G29230,CIPK18,260885_at,4.000344027,4.43250507,4.368356075,4.090300662,3.815002951,4.347694375
AT1G29240,,260884_at,2.678506809,2.930816073,2.912979391,2.905971101,2.888476764,2.903529105
AT1G29250,,260895_at,11.12148358,10.918725,10.98838439,11.19933758,11.24559583,10.83056596
AT1G29260,PEX7,260844_at,7.394592516,7.477068356,7.523841479,7.490180406,7.459854168,7.61635939
AT1G29270,,260883_at,5.312021691,6.316799233,6.590636779,5.637856868,5.497503106,5.7593211
AT1G29280,WRKY65,260882_at,8.068302895,8.099584371,7.932583441,8.190725252,8.258141464,8.233899215
AT1G29310,,260896_at,9.676116141,9.163685204,9.266609353,9.699155787,9.797839992,9.057044993
AT1G29330,ERD2A,260897_at,8.251498396,8.246203385,8.190001449,8.324112525,8.223989085,8.311391025
AT1G29340,PUB17,259826_at,7.200320885,7.467755106,7.520371127,6.990559772,7.102845891,7.504183977
AT1G29390,COR413IM2,259768_at,7.403914867,7.323587032,7.147444255,7.401956431,7.165327561,7.402608659
AT1G29395,COR413IM1,259789_at,3.587801403,2.970817964,2.965445253,3.494432042,3.785617309,2.69276088
AT1G29400,ML5,259769_at,7.085704879,7.551322569,7.333188654,7.073964045,7.301434202,7.489112837
AT1G29440,SAUR63,257506_at,1.932461398,2.130915554,2.276725975,1.98292889,2.037722694,1.888847645
AT1G29450,SAUR64,259784_at,2.193733534,2.037434406,2.529319356,1.99220235,2.150319657,2.127622897
AT1G29460,,259787_at,1.787402081,1.94515955,2.132751868,1.853457307,1.922599706,1.926932978
AT1G29470,,259771_at,10.78176685,10.76678294,10.87370101,10.76466726,10.79517511,10.63413498
AT1G29480,,259772_at,1.800313498,1.948750278,1.893528416,1.777996771,2.115940397,1.748957863
AT1G29490,SAUR68,259785_at,2.256169017,2.033477841,2.035179973,2.085665513,2.021770418,2.035772932
AT1G29500,SAUR66,259773_at,2.451374916,3.698987209,3.63131264,2.585930915,2.107572938,3.310268756
AT1G29510,SAUR67,259783_at,1.826289038,3.29063558,4.157515532,2.023071122,2.099469544,3.113053891
AT1G29520,,259774_at,5.532837944,6.897061088,6.563029295,5.9898972,5.874792287,7.062457912
AT1G29530,,259775_at,6.17982462,6.068089405,6.279899904,6.19358471,6.217476714,6.093717549
AT1G29570,,259777_at,2.072144778,1.866969057,2.324578509,2.030702766,1.989260368,1.935199202
AT1G29600,,257507_at,2.386379702,2.122333933,2.318961937,2.114997197,2.233046932,2.571260776
AT1G29600,,259778_at,1.857990829,1.923360402,1.853235469,2.011544241,2.255765465,1.974369464
AT1G29630,EXO1,259780_at,2.419000127,2.692653132,2.706066244,2.372831267,2.503743498,2.528840879
AT1G29660,,259786_at,2.199145299,2.214612152,2.256912626,2.183542848,2.374915848,2.041032283
AT1G29670,,259788_at,2.039457114,2.177119791,1.85988042,2.128970164,2.1214376,1.941460068
AT1G29680,OBAP2C,259782_at,2.872215918,2.370522904,2.778389745,2.445075864,2.900767373,2.507140884
AT1G29690,CAD1,259792_at,6.549336941,6.320222245,6.297861901,6.440086922,6.618269923,6.452904234
AT1G29700,,259791_at,2.978193141,3.275141573,3.645788861,3.863400915,3.117253853,2.908665071
AT1G29710,PCMP-H67,246632_at,3.884671328,3.869694536,3.838343407,3.944959641,4.122688988,3.786717176
AT1G29720,RFK1,246633_at,2.26456028,2.252420488,2.214082265,2.342346105,2.269878153,2.330459859
AT1G29750,RKF1,255995_at,4.254000656,4.244823683,4.062643971,4.154140449,4.276890553,4.120933149
AT1G29760,SEI2,255994_at,6.989754806,7.00732506,6.868823391,6.938000605,7.12225951,7.332125082
AT1G29770,,255993_at,2.185365947,2.590847395,2.319240263,2.194354903,2.424618116,2.105424968
AT1G29780,,255998_at,2.389616542,2.079507635,2.297979361,2.125311771,2.194466047,2.23012397
AT1G29790,,255992_at,8.247398267,8.135958064,8.020288283,8.007176412,8.224404362,7.80098464
AT1G29820,,255991_at,6.095070676,6.279795416,6.001678175,5.830806527,6.029441695,5.844664843
AT1G29850,,256001_at,9.069232164,8.726784629,8.86140922,9.196479005,9.000877156,8.83643467
AT1G29860,WRKY71,255999_at,3.421508195,3.150065685,3.405318289,3.638373848,3.564036336,3.432540684
AT1G29870,,255990_at,2.328136397,2.321700349,2.291794771,2.374834123,2.324277197,2.066854102
AT1G29880,,256000_at,8.879270058,9.052752315,9.109763077,8.832288405,8.834014312,8.704822695
AT1G29900,CARB,256002_at,8.999740406,8.959270347,8.964054732,8.96430392,8.897394511,8.974498745
AT1G29940,NRPA2,260049_at,7.868732209,7.765017589,7.803258298,7.822746707,7.934493579,7.58556835
AT1G29950,BHLH144,260027_at,6.648080319,6.628762672,6.544329806,6.614097862,6.516413034,6.591109238
AT1G29962,AGL64,260050_at,2.366254022,2.179449439,2.422290336,2.560217456,2.322524838,2.279225038
AT1G29970,RPL18AA,260026_at,7.022858212,7.306317838,7.277154572,7.241443203,7.246950674,7.498396266
AT1G29980,,260028_at,7.957149357,7.859434288,8.08415866,7.878367043,7.919749187,7.779127636
AT1G29990,PFD6,260020_at,8.893587333,8.410326171,8.699033067,8.856416213,8.728499746,8.688896515
